"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","DAPR","DASF","MDPR","MDSF","PRCP","SNOW","SNWD","TMAX","TMIN","TOBS","WESD","WT01","WT03","WT04","WT05","WT06","WT11"
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1963-02-10",,,,,"0.00","0.0","3.0","34","15","28",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1963-02-11",,,,,"0.05","0.6","3.0","40","28","32",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1963-02-12",,,,,"0.27","0.0","1.0","43","33","35",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1963-02-13",,,,,"0.79","0.2","1.0","36","26","28",,,,"    1",,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1963-02-14",,,,,"0.00","0.0","1.0","31","19","21",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1963-02-15",,,,,"0.02","0.4","1.0","33","19","23",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1963-02-16",,,,,"0.00","0.0","1.0","31","4","8",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1963-02-17",,,,,"0.00","0.0","1.0","20","5","12",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1963-02-18",,,,,"0.00","0.0","0.0","33","12","28",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1963-02-19",,,,,"0.00","0.0","0.0","49","28","37",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1963-02-20",,,,,"1.24","3.6","4.0","42","30","35",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1963-02-21",,,,,"0.00","0.0","3.0","47","29","29",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1963-02-22",,,,,"0.00","0.0","3.0","29","5","7",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1963-02-23",,,,,"0.00","0.0","3.0","23","4","10",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1963-02-24",,,,,"0.00","0.0","3.0","26","10","26",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1963-02-25",,,,,"0.11","0.1","2.0","41","21","23",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1963-02-26",,,,,"0.00","0.0","2.0","31","13","19",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1963-02-27",,,,,"0.00","0.0","2.0","31","10","15",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1963-02-28",,,,,"0.00","0.0","2.0","32","15","23",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1963-03-01",,,,,"0.00","0.0","2.0","35","17","24",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1963-03-02",,,,,"0.97","9.0","11.0","32","24","32",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1963-03-03",,,,,"0.02","0.2","11.0","34","20","27",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1963-03-04",,,,,"0.00","0.0","11.0","45","19","28",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1963-03-05",,,,,"0.05","0.1","10.0","43","28","34",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1963-03-06",,,,,"0.03","0.0","9.0","39","27","34",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1963-03-07",,,,,"1.13","0.0","4.0","44","34","39",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1963-03-08",,,,,"0.00","0.0","3.0","44","25","32",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1963-03-09",,,,,"0.00","0.0","3.0","46","28","39",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1963-03-10",,,,,"0.03","0.0","2.0","51","35","37",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1963-03-11",,,,,"0.05","0.0","1.0","41","22","27",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1963-03-12",,,,,"0.33","0.5","1.0","38","26","33",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1963-03-13",,,,,"0.21","0.0","1.0","36","30","32",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1963-03-14",,,,,"0.38","0.0","0.0","41","32","35",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1963-03-15",,,,,"0.00","0.0","0.0","45","25","32",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1963-03-16",,,,,"0.00","0.0","0.0","46","24","32",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1963-03-17",,,,,"0.20","0.0","0.0","45","32","35",,,"    1",,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1963-03-18",,,,,"0.06","0.0","0.0","42","35","45",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1963-03-19",,,,,"0.00","0.0","0.0","50","28","33",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1963-03-20",,,,,"0.04","0.7","1.0","49","32","33",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1963-03-21",,,,,"0.68","4.0","5.0","34","27","30",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1963-03-22",,,,,"0.00","0.0","3.0","47","30","40",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1963-03-23",,,,,"0.00","0.0","1.0","51","28","37",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1963-03-24",,,,,"0.00","0.0","0.0","46","23","39",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1963-03-25",,,,,"0.00","0.0","0.0","55","35","48",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1963-03-26",,,,,"0.00","0.0","0.0","76","42","53",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1963-03-27",,,,,"0.00","0.0","0.0","74","50","52",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1963-03-28",,,,,"0.00","0.0","0.0","61","37","54",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1963-03-29",,,,,"0.00","0.0","0.0","60","29","42",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1963-03-30",,,,,"0.00","0.0","0.0","46","30","40",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1963-03-31",,,,,"0.00","0.0","0.0","57","40","46",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1963-04-01",,,,,"0.00","0.0","0.0","61","30","47",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1963-04-02",,,,,"0.00","0.0","0.0","60","45","51",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1963-04-03",,,,,"0.23","0.0","0.0","75","41","41",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1963-04-04",,,,,"0.02","0.0","0.0","42","38","40",,,,,,,"    1"
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1963-04-05",,,,,"0.00","0.0","0.0","58","28","33",,,,,,,"    1"
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1963-04-06",,,,,"0.00","0.0","0.0","47","27","40",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1963-04-07",,,,,"0.00","0.0","0.0","57","36","47",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1963-04-08",,,,,"0.00","0.0","0.0","67","35","45",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1963-04-09",,,,,"0.00","0.0","0.0","57","29","45",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1963-04-10",,,,,"0.00","0.0","0.0","60","34","43",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1963-04-11",,,,,"0.00","0.0","0.0","50","34","43",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1963-04-12",,,,,"0.00","0.0","0.0","53","43","52",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1963-04-13",,,,,"0.00","0.0","0.0","65","39","51",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1963-04-14",,,,,"0.00","0.0","0.0","64","29","43",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1963-04-15",,,,,"0.00","0.0","0.0","61","37","54",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1963-04-16",,,,,"0.00","0.0","0.0","62","37","52",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1963-04-17",,,,,"0.00","0.0","0.0","64","34","55",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1963-04-18",,,,,"0.16","0.0","0.0","63","45","49",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1963-04-19",,,,,"0.00","0.0","0.0","75","38","58",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1963-04-20",,,,,"0.11","0.0","0.0","62","45","49",,,"    1",,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1963-04-21",,,,,"0.01","0.0","0.0","71","47","58",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1963-04-22",,,,,"0.00","0.0","0.0","73","41","46",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1963-04-23",,,,,"0.00","0.0","0.0","59","40","42",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1963-04-24",,,,,"0.23","0.0","0.0","45","35","39",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1963-04-25",,,,,"0.00","0.0","0.0","57","36","45",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1963-04-26",,,,,"0.00","0.0","0.0","54","37","50",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1963-04-27",,,,,"0.00","0.0","0.0","58","37","52",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1963-04-28",,,,,"0.00","0.0","0.0","60","42","48",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1963-04-29",,,,,"0.00","0.0","0.0","58","34","48",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1963-04-30",,,,,,"0.0","0.0","73","44","50",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1963-05-01",,,,,"0.77","0.0","0.0","54","50","52",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1963-05-02",,,,,"0.11","0.0","0.0","69","42","42",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1963-05-03",,,,,"0.52","0.0","0.0","51","39","51",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1963-05-04",,,,,"0.00","0.0","0.0","77","48","63",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1963-05-05",,,,,"0.00","0.0","0.0","86","53","66",,,"    1",,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1963-05-06",,,,,"0.09","0.0","0.0","83","43","52",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1963-05-07",,,,,"0.00","0.0","0.0","58","39","52",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1963-05-08",,,,,"0.00","0.0","0.0","76","52","62",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1963-05-09",,,,,"0.00","0.0","0.0","82","62","68",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1963-05-10",,,,,"0.00","0.0","0.0","88","56","56",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1963-05-11",,,,,"0.95","0.0","0.0","56","38","39",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1963-05-12",,,,,"0.04","0.0","0.0","42","33","40",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1963-05-13",,,,,"0.00","0.0","0.0","60","38","54",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1963-05-14",,,,,"0.02","0.0","0.0","74","46","50",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1963-05-15",,,,,"0.19","0.0","0.0","73","48","60",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1963-05-16",,,,,"0.00","0.0","0.0","70","41","58",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1963-05-17",,,,,"0.00","0.0","0.0","75","48","62",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1963-05-18",,,,,"0.00","0.0","0.0","80","49","61",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1963-05-19",,,,,"0.62","0.0","0.0","60","49","59",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1963-05-20",,,,,"0.00","0.0","0.0","83","50","63",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1963-05-21",,,,,"0.00","0.0","0.0","84","47","59",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1963-05-22",,,,,"0.11","0.0","0.0","79","52","58",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1963-05-23",,,,,"0.00","0.0","0.0","77","50","51",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1963-05-24",,,,,"0.00","0.0","0.0","65","35","52",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1963-05-25",,,,,"0.00","0.0","0.0","65","41","55",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1963-05-26",,,,,"0.00","0.0","0.0","76","42","58",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1963-05-27",,,,,"0.00","0.0","0.0","75","40","56",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1963-05-28",,,,,"0.00","0.0","0.0","76","46","61",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1963-05-29",,,,,"0.00","0.0","0.0","79","55","64",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1963-05-30",,,,,"0.58","0.0","0.0","68","60","66",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1963-05-31",,,,,"0.00","0.0","0.0","77","56","66",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1963-06-01",,,,,"0.00","0.0","0.0","85","51","69",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1963-06-02",,,,,"0.00","0.0","0.0","89","51","66",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1963-06-03",,,,,"0.00","0.0","0.0","86","53","64",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1963-06-04",,,,,"0.19","0.0","0.0","88","65","68",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1963-06-05",,,,,"0.00","0.0","0.0","88","63","69",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1963-06-06",,,,,"0.00","0.0","0.0","90","63","68",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1963-06-07",,,,,"0.70","0.0","0.0","88","57","58",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1963-06-08",,,,,"0.00","0.0","0.0","61","46","52",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1963-06-09",,,,,"0.00","0.0","0.0","80","53","67",,,"    1",,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1963-06-10",,,,,"0.85","0.0","0.0","89","57","60",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1963-06-11",,,,,"0.00","0.0","0.0","71","46","60",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1963-06-12",,,,,"0.26","0.0","0.0","63","53","54",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1963-06-13",,,,,"0.03","0.0","0.0","65","52","63",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1963-06-14",,,,,"0.02","0.0","0.0","79","50","67",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1963-06-15",,,,,"0.00","0.0","0.0","72","53","54",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1963-06-16",,,,,"0.12","0.0","0.0","62","48","62",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1963-06-17",,,,,"0.02","0.0","0.0","77","50","67",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1963-06-18",,,,,"0.00","0.0","0.0","84","56","68",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1963-06-19",,,,,"0.00","0.0","0.0","85","57","72",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1963-06-20",,,,,"0.00","0.0","0.0","88","56","70",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1963-06-21",,,,,"0.13","0.0","0.0","80","65","67",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1963-06-22",,,,,"0.00","0.0","0.0","70","48","59",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1963-06-23",,,,,"0.00","0.0","0.0","76","54","68",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1963-06-24",,,,,"0.00","0.0","0.0","86","54","74",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1963-06-25",,,,,"0.00","0.0","0.0","96","60","77",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1963-06-26",,,,,"0.00","0.0","0.0","97","67","80",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1963-06-27",,,,,"0.00","0.0","0.0","98","63","76",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1963-06-28",,,,,"0.00","0.0","0.0","97","68","81",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1963-06-29",,,,,"0.01","0.0","0.0","88","65","67",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1963-06-30",,,,,"0.01","0.0","0.0","74","67","69",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1963-07-01",,,,,"0.00","0.0","0.0","94","68","80",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1963-07-02",,,,,"0.00","0.0","0.0","100","67","82",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1963-07-03",,,,,"0.00","0.0","0.0","100","70","74",,,"    1",,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1963-07-04",,,,,"0.00","0.0","0.0","88","60","62",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1963-07-05",,,,,"0.00","0.0","0.0","78","61","69",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1963-07-06",,,,,"0.00","0.0","0.0","78","54","67",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1963-07-07",,,,,"0.00","0.0","0.0","77","53","63",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1963-07-08",,,,,"0.38","0.0","0.0","85","62","64",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1963-07-09",,,,,"0.21","0.0","0.0","75","53","58",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1963-07-10",,,,,"0.00","0.0","0.0","81","55","63",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1963-07-11",,,,,"0.00","0.0","0.0","72","53","66",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1963-07-12",,,,,"0.00","0.0","0.0","85","58","68",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1963-07-13",,,,,"0.00","0.0","0.0","88","59","69",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1963-07-14",,,,,"0.00","0.0","0.0","83","67","72",,,"    1",,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1963-07-15",,,,,"0.27","0.0","0.0","86","61","70",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1963-07-16",,,,,"0.00","0.0","0.0","86","62","73",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1963-07-17",,,,,"0.18","0.0","0.0","87","66","69",,,"    1",,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1963-07-18",,,,,"0.00","0.0","0.0","90","69","78",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1963-07-19",,,,,"0.00","0.0","0.0","98","69","81",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1963-07-20",,,,,"0.36","0.0","0.0","93","65","67",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1963-07-21",,,,,"0.00","0.0","0.0","81","66","67",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1963-07-22",,,,,"0.00","0.0","0.0","78","65","67",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1963-07-23",,,,,"0.00","0.0","0.0","71","62","65",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1963-07-24",,,,,"0.00","0.0","0.0","78","58","70",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1963-07-25",,,,,"0.00","0.0","0.0","97","67","78",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1963-07-26",,,,,"0.00","0.0","0.0","100","71","80",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1963-07-27",,,,,"0.00","0.0","0.0","101","70","81",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1963-07-28",,,,,"0.00","0.0","0.0","99","71","80",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1963-07-29",,,,,"0.00","0.0","0.0","100","72","80",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1963-07-30",,,,,"0.22","0.0","0.0","99","72","72",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1963-07-31",,,,,"0.32","0.0","0.0","87","61","68",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1963-08-01",,,,,"0.00","0.0","0.0","88","60","72",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1963-08-02",,,,,"0.03","0.0","0.0","87","65","66",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1963-08-03",,,,,"0.12","0.0","0.0","83","63","67",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1963-08-04",,,,,"0.13","0.0","0.0","91","65","70",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1963-08-05",,,,,"0.00","0.0","0.0","88","64","69",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1963-08-06",,,,,"0.00","0.0","0.0","84","63","74",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1963-08-07",,,,,"0.00","0.0","0.0","89","61","71",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1963-08-08",,,,,"0.00","0.0","0.0","92","69","70",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1963-08-09",,,,,"0.00","0.0","0.0","86","61","71",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1963-08-10",,,,,"0.02","0.0","0.0","89","63","68",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1963-08-11",,,,,"0.00","0.0","0.0","84","50","68",,,"    1",,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","1963-08-12",,,,,"0.40","0.0","0.0","80","54","62",,,,,,,
